https://www.allmovie.com/movie/the-revisionaries-v562089, The Revisionaries, Culture & Society, Religions & Belief Systems Teaching, Oct 26 2012, 9, USA, NR, 8, , Scott Thurman, Magic Hour Entertainment Naked Edge Films Silver Lining Film Group, Kino Lorber Films, Food for Thought, , creationism debate education evolution politician politics school-board, , Scott Thurman's documentary captures the political debate that transpired as the Texas school board changed the standards that were required of a teacher of K-12 students in their state. Many found the changes to be anti-scientific leading to charges that there was a faction attempting to get creationism taught in the public schools. Since Texas and California are the two states that order the most textbooks in the country any change to the curriculum in those places leads to changes in textbooks everywhere else in the United States., , Split: A Deeper Divide | The Joe Show | JFK | Spotlight | Sicko | Nashville
https://www.allmovie.com/movie/7-boxes-v571182, 7 Boxes, Thriller, Crime Thriller, Feb 7 2014, 10, Paraguay, NR, 8, , Juan Carlos Maneglia / Tana Schémbori, Maneglia Schémbori Realizadores, Breaking Glass Pictures, , Cons and Scams, business chance job, , A 17-year-old wheelbarrow delivery boy in bustling Asuncion Paraguay finds himself on the run from police thieves and a vicious rival after accepting a lucrative job safeguarding seven mysterious boxes in this fast-paced thriller from co-directors Juan Carlos Maneglia and Tana Schémbori. As an oppressive heat settles over the Mercado 4 marketplace energetic young delivery boy Victor (Celso Sebastian Franco Ferreira) basks in the glow of a hi-tech television set at an electronics booth dreaming of the day he will be on the other side of the screen. Victor yearns for the spotlight but for now he has to hustle for a living -- filling his wheelbarrow with goods purchased by shoppers and transporting their items for a fee. It's a hard job made no less difficult by the fact that he's constantly competing with mean-spirited adversary Nelson (Victor Sosa Traverzi) for business. So when a local merchant hands Victor half of a torn $100 bill and promises the other half if the teen can deliver seven boxes of unidentified cargo across eight crowded blocks he jumps at the opportunity. With only a cell phone and his tomboy companion Liz (Lali González) to guide him Victor sets out on his mission and quickly learns he is in possession of some seriously coveted contraband. Later as the stakes turn deadly Victor realizes the police he's fleeing from may be the only ones who can protect him from the growing number of adversaries who would readily kill him for a chance to claim what's in those boxes., , Premium Rush | The Wages of Fear | Collateral | Bangkok Dangerous | Victoria | The Hurt Locker
https://www.allmovie.com/movie/the-campaign-v540206, The Campaign, Comedy, Farce Political Satire, Aug 10 2012, 8, USA, R, 6,  Adult Humor Brief Nudity Profanity Sexual Situations, Jay Roach, Everyman Pictures Gary Sanchez Productions, Warner Bros. Pictures, Just for Fun, Feuds | On the Campaign Trail | Underdogs, campaign-manager candidate election mud-slinging political-campaign politician politics US-government, , Two powerful CEOs pit a blundering congressman against an unlikely political newcomer in order to seize control of a crucial North Carolina district in this satirical political comedy starring Will Ferrell and Zach Galifianakis. On the eve of an upcoming election incumbent congressman Cam Brady (Ferrell) makes a misstep that threatens to end his career in politics. Recognizing the opportunity to gain influence in the aftermath of the public gaffe a pair of scheming CEOs handpick credulous tourism-center director Marty Huggins (Galifianakis) as Brady's political rival quickly shaping him into a viable candidate with the help of a seasoned campaign manager. As Election Day draws near Brady and Huggins cast ethics aside to engage in the brand of hysterical mud-slinging that's sent contemporary politics straight down the toilet. Jason Sudeikis John Lithgow and Brian Cox co-star., , Grassroots | Welcome to Mooseport | Running Mates | Bulworth | Head of State | Dave
https://www.allmovie.com/movie/magic-mike-v538628, Magic Mike, Comedy Drama, Buddy Film Urban Drama, Jun 29 2012, 11, USA, R, 7,  Drug Content Nudity Profanity Strong Sexual Content, Steven Soderbergh, Extension 765 Iron Horse, Warner Bros. Pictures, Just for Fun, Dancer's Life | Mentors | Sibling Relationships | Twentysomething Life, career money club [place] stripper, , Steven Soderbergh's Magic Mike stars Channing Tatum as the title character an entrepreneur who works as a roofer and in several other occupations but makes most of his money being the star attraction at Club Xquisite a male strip joint in Tampa that fills every weekend night with drunken horny women eager to slide dollar bills between hard-bodied dudes and the G-strings they wear. While on a roofing job Mike meets Adam (Alex Pettyfer) a misfit college dropout who lost a football scholarship when he punched his coach and he decides to teach the kid how to become an exotic dancer. Mike introduces Adam to Dallas (Matthew McConaughey) the owner of the club and gets him onto the crew of regular performers. As Dallas plans a big move for the troupe Mike tries to start his dream business falls for Adam's sister and sees Adam fall to the temptations of the stripper life., , Boogie Nights | Don Jon | 54 | Blow | The Full Monty | Rock Star
https://www.allmovie.com/movie/the-place-beyond-the-pines-v541480, The Place Beyond the Pines, Drama, Crime Drama Family Drama, Mar 29 2013, 14, USA, R, 7,  Drug Content Profanity Sexual Situations Violence Youth Substance Use, Derek Cianfrance, Electric City Entertainment Sidney Kimmel Entertainment Verisimilitude, Focus Features, Tough Guys, Fathers and Sons | Police Corruption | Bank Robbery, bank-robbery ex-convict motorcycle police-officer son motorcycle-racing rookie, , In Derek Cianfrance's The Place Beyond the Pines Ryan Gosling plays Luke a drifter who makes a living doing motorcycle stunts in a traveling carnival. When he discovers that he has an infant son he decides he wants to be able to take care of the child. He meets an ex-convict who knows how to rob banks and learns from him how to pull off heists. His actions cause his life to become intertwined with a police officer named Avery (Bradley Cooper) who chases after him during a robbery. The Place Beyond the Pines screened at the 2012 Toronto International Film Festival., , Drift | Gone Baby Gone | A Simple Plan | Thief | The Town | What Doesn't Kill You
https://www.allmovie.com/movie/gimme-the-loot-v558456, Gimme the Loot, Drama, Urban Drama, Mar 22 2013, 8, USA, NR, 8,  Adult Situations Not For Children, Adam Leon, Soda Pictures, Sundance Selects, Only Human, Inner City Blues | Obsessive Quests, fundraiser graffiti landmark street-artist vandal, , Upon discovering their latest work desecrated by a rival gang Bronx graffiti artists Malcolm (Ty Hickson) and Sofia (Tashiana Washington) embark on a two-day quest to raise the $500 needed to tag a major New York City landmark and leave a permanent mark on the collective conscience of the city., , The Graffiti Artist | Hustle & Flow | 8 Mile | Takers | American Gangster | Get Rich or Die Tryin'
https://www.allmovie.com/movie/chimpanzee-v449737, Chimpanzee, Nature, Animals, Apr 20 2012, 7, USA, G, 8,  Excellent For Children, Alastair Fothergill / Mark Linfield, Disneynature, Walt Disney Pictures, , Monkeys | Orphans, adoption family jungle mother newborn orphan territory chimpanzee, , World Chimpanzee Foundation head Christophe Boesch joins filmmakers Alastair Fothergill and Mark Linfield for this documentary offering an intimate look into the world of chimpanzees. The chimpanzee is an exceptionally intelligent species of anthropoid ape and by spending over three years in the tropical jungles of Uganda and the Ivory Coast filmmakers and experts offer viewers a unique opportunity to better understand their distinct role in our global ecosystem. The story in Chimpanzee centers on Oscar a young simian born into a large family of 35 others and eager to learn the ways of life in the jungle. As Oscar's mother Isha teaches her newborn how to find food and avoid dangerous predators the leader of their family Freddy vigilantly defends their territory from his rival Scar. Scar and his clan covet the nut grove at the center of Freddy's domain and it's only a matter of time before they attempt to take the precious resource by force. When tragedy strikes and Isha perishes Oscar struggles to survive without a parent to feed and protect him. But just as it begins to appear as if all hope for Oscar is lost something miraculous happens - Freddy adopts the orphaned youngster and provides the support he so desperately needs to survive. But it may come at a devastating price because somewhere out in the trees Scar has noticed that Freddy has ceased defending the perimeters of his territory providing the perfect opportunity for him and his clan to take the coveted nut grove by force. Narrated by Tim Allen., , National Geographic: Among the Wild Chimpanzees | Earth | Nature: Chimpanzees - An Unnatural History | March of the Penguins | Jane Goodall's Wild Chimpanzees | National Geographic: Jane Goodall - My Life with the Chimpanzees
https://www.allmovie.com/movie/people-like-us-v530507, People Like Us, Comedy Drama, Family Drama, Jun 29 2012, 11, USA, PG13, 6,  Drug Content Profanity Sexual Situations, Alex Kurtzman, K/O Paper Products, DreamWorks Pictures Reliance Entertainment, Only Human, Coming Home | Death of a Parent | Journey of Self-Discovery | Keeping a Secret, family-secrets, , A businessman (Chris Pine) discovers a ruinous family secret during a return trip home to attend the funeral of his estranged father. In the wake of this life-altering revelation he embarks on a transformative journey that will forever alter the way he looks at life love and family. Star Trek screenwriter Alex Kurtzman makes his feature directorial debut with this heartfelt drama co-written by Roberto Orci and Jody Lambert and featuring Elizabeth Banks., , The Savages | Elizabethtown | Terms of Endearment | Lovely & Amazing | You Can Count On Me | Sweet Home Alabama
https://www.allmovie.com/movie/the-sapphires-v565008, The Sapphires, Musical, Musical Comedy Period Film, Mar 22 2013, 9, Australia, PG13, 5,  Profanity Sexual Situations Smoking War Violence, Wayne Blair, Goalpost Pictures Screen NSW, Weinstein Co. (USA), Triumph of the Spirit, Big Break | Musician's Life | Sibling Relationships | Women During Wartime, Aborigine Australian [nationality] friendship manager racism singer singing soldier soul-music talent-scouts troops Vietnam, , Inspired by a true story director Wayne Blair's debut feature The Sapphires follows four Aboriginal Australian girls as they are transformed into a soulful singing group by a kindhearted musician and later travel to Vietnam to entertain battle-weary U.S. troops. Cynthia (Miranda Tapsell) Gail (Deborah Mailman) Julie (Jessica Mauboy) and Kay (Shari Sebbens) are four singers with lots of passion but precious little talent. Recognizing something special in the way the girls perform soulful talent scout Dave (Chris O'Dowd) offers to shape them into a Motown-inspired soul group and get them out on the road. But when their first gig turns out to be on the front lines of Vietnam -- where death has become part of the daily routine -- the ambitious young singers realize they've got their work cut out for them., , Cadillac Records | Dreamgirls | Sparkle | That Thing You Do! | The Five Heartbeats | Rock of Ages
https://www.allmovie.com/movie/antiviral-v565875, Antiviral, Science Fiction, Media Satire Psychological Sci-Fi, Apr 12 2013, 10, Canada, NR, 5,  Adult Situations Not For Children Profanity, Brandon Cronenberg, OMDC Rhombus Media Inc. Telefilm Canada, Alliance Films IFC Midnight (USA), Head Trips | Uncomfortable Viewing, Dangerous Attraction | Dangerous Friends | Technology Run Amok, celebrity clinic fame fan [devotee] germ infection influenza obsession smuggling virus, , A man who smuggles celebrity viruses to ravenous fans gets infected with the same bug that killed a media darling and becomes locked in a deadly race against time while also ending up being the target of biological collectors. Syd March (Caleb Landry Jones) works for the Lucas Clinic -- a company that reaps a tidy profit by infecting willing clients with viruses taken from their favorite celebrities. Earning a little extra cash on the side by using his own body to smuggle out popular microbes Syd finds himself in mortal danger after he infects himself with a pathogen taken from Hannah Geist (Sarah Gadon) -- a gorgeous superstar who later dies as a result of her illness. Now it's only a matter of time before Syd succumbs to a similarly gruesome fate. When Syd's shady clients and a rival company discover he's carrying a bug that could revolutionize the industry he must fight back with the only weapon he has -- his own virulent blood., , Contagion | Limitless | In Time | Moon | Source Code | The Host
https://www.allmovie.com/movie/nobody-walks-v554747, Nobody Walks, Drama, Family Drama Psychological Drama, Oct 19 2012, 8, USA, R, 5,  Drug Content Profanity Sexual Situations, Ry Russo-Young, Jonathan Schwartz/Andrea Sperling Productions Super Crispy Entertainment, Magnolia Pictures, , , artist family film repression, , A young New York artist upsets the balance in a Southern California household in this drama from Ry Russo-Young (You Won't Miss Me) and Lena Dunham (Tiny Furniture). A 23-year-old woman named Martine (Olivia Thirlby) has just arrived in Silver Lake when she moves into a wealthy family's pool house and begins working to complete her art film. Meanwhile laid-back father of two Peter (John Krasinski) agrees to his wife's request to help their young guest finish the project. The more time Martine spends with her surrogate family however the more apparent it becomes no one will walk away from this situation unchanged., , sex lies and videotape | Disconnect | Touchy Feely | Down and Out in Beverly Hills | The Best Years of Our Lives | Ordinary People
https://www.allmovie.com/movie/a-royal-affair-v540209, A Royal Affair, Drama, Psychological Drama Romantic Drama, Nov 9 2012, 13, Denmark, R, 5,  Sexual Situations Violence, Nikolaj Arcel, Danmarks Radio DFI EU Media Programme Eurimages Film i vast MDM Leipzig Film Fund Ministry of Culture Czech Republic Nordisk Film & TV Fund SFI Sirena Film Prague Swedish Television West Danish Film Fund Zentropa Entertainments Zentropa International, Magnolia Pictures (USA), Food for Thought, Crowned Heads | Love Triangles | Mental Illness, Danish [nationality] doctor king love-triangle queen [royalty], , Mads Mikkelsen and Alicia Vikander headline director Nikolaj Arcel's historical drama set in the 18th century which details the tense love triangle between Queen Caroline Matilda (Vikander) her enlightened royal physician Struensee (Mikkelsen) and her increasingly deranged husband Danish King Christian VII (Mikkel Boe Følsgaard)., , The Duchess | The Young Victoria | The Other Boleyn Girl | Jane Eyre | Mrs. Brown | The Madness of King George
https://www.allmovie.com/movie/middle-of-nowhere-v554738, Middle of Nowhere, Drama, Marriage Drama, Oct 12 2012, 9, USA, R, 7,  Profanity, Ava DuVernay, Forward Movement Kandoo Films, AaFFRM Participant Media, , Prison Life, prison wife, , Devoted wife Ruby drops out of medical school after her husband Derek receives an eight-year prison sentence and struggles to find the courage to remain faithful and supportive as the demands of being a prison wife weigh heavily on her shoulders. Emayatzy Corinealdi Omari Hardwick and David Oyelowo star., , A Streetcar Named Desire | Who's Afraid of Virginia Woolf? | sex lies and videotape | Little Children | A Woman Under the Influence | Days of Wine and Roses
https://www.allmovie.com/movie/this-means-war-v522512, This Means War, Comedy, Romantic Comedy Spy Comedy, Feb 14 2012, 9, USA, PG13, 7,  Sexual Situations, McG, Dune Entertainment Overbrook Entertainment Robert Simonds Company Wonderland Sound and Vision, 20th Century Fox, In the Mood for Love | Pick-Me-Ups, Feuds | Love Triangles, CIA (Central-Intelligence-Agency) dating friendship love-triangle spy, , Two top CIA spies (Star Trek's Chris Pine and Inception's Tom Hardy) find their enduring friendship put to the ultimate test when they engage in an all-out war to win the affections of a beautiful woman (Reese Witherspoon). Chelsea Handler and Til Schweiger co-star in a comedy co-written by Simon Kinberg (Sherlock Holmes) and Timothy Dowling (Role Models) and directed by McG (Charlie's Angels Terminator Salvation)., , Duplicity | RED 2 | The Family | True Lies | The Tourist | Salt
https://www.allmovie.com/movie/free-samples-v562122, Free Samples, Comedy Drama, Workplace Comedy, May 31 2013, 8, USA, R, 6,  Profanity, Jay Gammill, Film Harvest New Forum Films, Red Sea Media, , Nothing Goes Right | Twentysomething Life, clerk cynic dropout hangover ice-cream ice-cream-truck, , Jillian (Jess Weixler) a sardonic bitter verbose hungover law-school dropout has a really bad day working on an ice-cream food truck as a favor to a friend. She treats her bizarre customers with the utter lack of respect she thinks they deserve but the day turns out to be an important one for her as an old relationship comes crashing down while another one might just be starting up. Jesse Eisenberg and Tippi Hedren co-star in this indie comedy., , Good Dick | Slacker | M*A*S*H | In Good Company | Broadcast News | The Happy Poet
https://www.allmovie.com/movie/sleepwalk-with-me-v554783, Sleepwalk With Me, Comedy Drama, Romantic Drama Showbiz Drama, Aug 24 2012, 9, USA, PG13, 7,  Mild Language Sexual Situations, Mike Birbiglia, Bedrocket Entertainment This American Life, IFC Films, , Big Break | Living With Disability | Star-Crossed Lovers, comedian relationship sleepwalking, , Successful comic-turned-playwright Mike Birbiglia brings his popular one-man show to the big screen with this autobiographical comedy-drama about a frustrated stand-up comedian locked in a volatile relationship. Meanwhile his growing sleepwalking problem becomes much too frequent to ignore., , The Do-Deca Pentathlon | 2 Idiots in Hollywood | Eagle vs. Shark | A Stand Up Guy | (500) Days of Summer | Butch Cassidy and the Sundance Kid
https://www.allmovie.com/movie/haywire-v499624, Haywire, Spy Film Thriller, Action Thriller Unglamorized Spy Film, Jan 20 2012, 9, Ireland USA, R, 7,  Violence, Steven Soderbergh, Relativity Media The Irish Film Board, Relativity Media, Tough Guys, Assassination Plots | Betrayal | Hired Killers, deception frame-up mission [quest] warrior Marines, , Mixed martial arts fighter Gina Carano makes her feature-film debut as a lethal government contractor who's betrayed by her own agency in this action thriller from writer Lem Dobbs (The Limey) and director Steven Soderbergh (Traffic Contagion). Mallory Kane (Carano) is the woman the U.S. government calls on to take care of their dirty work. She's fast efficient and -- perhaps most important of all -- clean. But when Mallory makes the mistake of saving a Chinese journalist from certain death she becomes an enemy to the very same government she once served. Mallory isn't going down without a fight though and after a close brush with death she realizes that the only way to save her own life is to reveal the government's deception. Now as assassins close in from all sides in an ominous attempt to silence her forever Mallory sets a trap and races to reveal a massive deception that threatens global stability. Michael Douglas Michael Fassbender Ewan McGregor and Bill Paxton co-star., , Salt | Wanted | La Femme Nikita | Point of No Return | Colombiana | In the Blood
https://www.allmovie.com/movie/whats-in-a-name-v561716, What's In a Name?, Comedy, Domestic Comedy, Dec 13 2013, 10, Belgium France, , 7, , Alexandre De la Patelliere / Matthieu Delaporte / Bernard Murat, Canal+ Chapter 2 Cine+ Fargo Films M6 M6 Films Nexus Factory Pathé Films TF1 Films Production UFilm UFund, Pathe International, , Expecting a Baby, family pregnancy, , Prospective father Vincent (Patrick Bruel) finds his comfortable life thrown into a tailspin when his sister Élisabeth (Valérie Benguigui) his brother-in-law Pierre (Charles Berling) and his childhood friend Claude (Guillaume de Tonquédec) begin quizzing him over the name of his unborn child during a dinner party. Meanwhile Vincent's flighty younger spouse Anna (Judith El Zein) is running late again as usual., , The Names of Love | Le Skylab | Le code a changé | Amitiés sincères | Les Meilleurs amis du monde | Nos femmes
https://www.allmovie.com/movie/sx-acts-v574720, S#x Acts, Drama, , Dec 6 2013, 9, Israel, , 7, , Jonathan Gurfinkel, , Tribeca Film, , , , , In Jonathan Gurfinkel's drama S#x Acts a teenager named Gili (Sivan Levy) begins attending a new school. Desperate to fit in she texts revealing photos of herself to one of the most attractive guys in the school. However when one of that guy's friends sees the pictures and realizes how desperate Gili is to belong he sets about humiliating her. S#x Acts screened at the 2013 Tribeca Film Festival., , 
https://www.allmovie.com/movie/fat-kid-rules-the-world-v546264, Fat Kid Rules the World, Comedy Drama, Coming-of-Age, Oct 5 2012, 9, USA, R, 5,  Drug Content Sexual Situations Violence, Matthew Lillard, Buffalo Bulldog Films Whippany Park Productions Whitewater Films, ARC Entertainment, Triumph of the Spirit, Misfits and Outsiders | Unlikely Friendships, depression misfit overweight punk suicide, , An overweight teen with no friends puts his planned suicide on hold after he is taken under the wing of an older yet unstable punk rocker in this tender adaptation of KL Going's award-winning young adult novel. Troy Billings (Jacob Wysocki) is a misfit with a weight problem. He's hatched a plan to end it all when out of the blue he meets 18-year-old non-conformist Marcus Macrae (Matt O'Leary) whose devil-may-care attitude gives Troy an optimistic new outlook on life. Troy's merciful reprieve from depression meets an unexpected challenge however when his strict father (Bill Campbell) deems Marcus a druggie troublemaker and forbids the two from being friends. Fat Kid Rules the World marks the feature directorial debut of longtime actor Matthew Lillard (Scream Scooby-Doo)., , Angus | Terri | The Motel | Spork | Lucas | Local Color
https://www.allmovie.com/movie/red-lights-v529191, Red Lights, Thriller, Supernatural Thriller, Jul 13 2012, 11, Spain USA, R, 5,  Profanity Violence, Rodrigo Cortés, Antena3 Films Cindy Cowan Entertainment Institut Catala de les Industries Culturals Instituto de la Cinematografia y Artes Audiovisuales Nostromo Pictures Televisio de Catalunya S.A., Millennium Entertainment, Spellbinders, Crisis of Faith | Psychic Abilities, investigator phenomenology psychic-phenomena, , Buried director Rodrigo Cortes follows up his claustrophobic sophomore feature with this tale of two paranormal investigators who encounter unimaginable terror while attempting to debunk a world-renowned psychic whose powers put all others to shame. Dr. Margaret Matheson (Sigourney Weaver) and her partner Tom Buckley (Cillian Murphy) have built their careers on exposing the so-called "red lights" used by fraudulent psychics to assert their abilities. When blind mystic Simon Silver (Robert De Niro) emerges from his 30-year retirement and sparks a public frenzy Buckley sees exposing Silver as the ultimate challenge. Matheson sensing that her ambitious colleague is about to get in over his head strongly advises him to drop the investigation at once. But Buckley persists and with the help of his star pupil (Elizabeth Olsen) he plots to expose Silver before the entire world. Unfortunately Buckley has not only underestimated Silver's telepathic abilities but his famous target's vengeful and unforgiving nature as well., , The Reaping | The Illusionist | Buried | The Medusa Touch | The Prestige | The Night Listener
https://www.allmovie.com/movie/killing-them-softly-v532213, Killing Them Softly, Crime, Caper Crime Comedy, Nov 30 2012, 9, USA, R, 5,  Drug Content Profanity Sexual Situations Violence, Andrew Dominik, Annapurna Pictures Chockstone Pictures Cogan's Film Holdings LLC Inferno Entertainment Plan B Entertainment, The Weinstein Co., Comedy on the Edge | Tough Guys, Hired Killers | Mafia Life, killing Mafia hitman organized-crime poker robbery, , A professional enforcer investigates the brazen robbery of a high-stakes mob poker game in this crime thriller directed by Andrew Dominik (The Assassination of Jesse James by the Coward Robert Ford) and adapted from a novel by George V. Higgins. Livid over the fact that three low-level thieves have crashed the entire underworld economy the mob's top brass hires Jackie Cogan (Brad Pitt) to see that the bandits pay for their crime. The closer Cogan gets to his target however the more he finds his mission complicated by an alcoholic hit man who's well past his prime incompetent gangsters and the playboy host of the inauspicious game. James Gandolfini Ray Liotta Ben Mendelsohn Richard Jenkins and Scoot McNairy co-star., , The Town | 16 Blocks | The Assassination of Jesse James by the Coward Robert Ford | Contraband | Crimen con vista al mar | Heat
https://www.allmovie.com/movie/linsanity-v576224, Linsanity, Sports & Recreation, Biography Sociology Sports, Oct 4 2013, 8, USA, PG, 5,  Adult Situations Mild Language, Evan Jackson Leong, 408 Films Arowana Films, Ketchup Entertainment, , Basketball Players, athlete basketball, , In February 2012 the New York Knicks were having a truly unremarkable season and seemed unlikely to see postseason play when a star emerged from their ranks -- Jeremy Lin a point guard who sparked a seven-game winning streak that galvanized fans and gave the Knicks an unexpected shot at a playoff spot. While the Knicks' sudden turnaround seemed like something out of a movie Lin was the unlikely hero -- a player of Taiwanese and Chinese heritage who was one of the few Asian-Americans playing in the NBA and an athlete whose promising career had known more than a few setbacks causing him to wonder if he might be cut from the Knicks' team before things finally clicked. Filmmaker Evan Jackson Leong had been following Lin's career before he became a fan favorite in early 2012 and in the documentary Linsanity he presents the full story of Lin's life on and off the court including his relationship with his family his college career at Harvard his stint with the Houston Rockets how he deals with racism in a sport where few Asians excel and his strong Christian faith. Linsanity received its world premiere at the 2013 Sundance Film Festival., , NBA: New York's Game - History of the Knicks | The Other Dream Team | Elevate | Chiefs | The Year of the Yao | Long Shot: The Kevin Laue Story
https://www.allmovie.com/movie/dredd-v523995, Dredd, Science Fiction, Sci-Fi Action, Sep 21 2012, 9, USA, R, 5,  Drug Content Graphic Violence Profanity Sexual Situations, Pete Travis, DNA Films IM Global Reliance Big Entertainment, Lionsgate, Eyepoppers | Tough Guys, Drug Trade | Future Dystopias | Lone Wolves | Psychic Abilities | Trapped or Confined, drug-lord police-officer city drugs executioner high-rise housing-project psychic authoritarian judge justice lawman, , A feared urban cop takes on a vicious city drug dealer in a futuristic metropolis as director Pete Travis (Vantage Point) and screenwriter Alex Garland (28 Days Later Sunshine) team to bring iconic 2000A.D. lawman Judge Dredd to the big screen. In the future much of North America has been poisoned by radiation. The sprawling urban jungle Mega City One stretches from Boston to Washington D.C. and in order to keep the growing criminal element in check police enforcers called "Judges" have been given the power of judge jury and executioner. Judge Dredd (Karl Urban) is the most feared of them all delivering death sentences with impunity as he fights to rid the streets of "Slo-Mo" -- a powerful new drug that alters its user's perception of time. In the process of training psychic rookie Cassandra Anderson (Olivia Thirlby) Dredd receives a report of an incident in a sprawling criminal stronghold ruled by fearsome drug lord Ma-Ma (Lena Headey) and ventures in to investigate. Upon learning that one of her top men has been captured by Dredd shortly thereafter an enraged Ma-Ma seizes control of her massive 200-story complex launching an all-out war against the Judges as Dredd and Cassandra find themselves trapped in the belly of the beast., , Judge Dredd | Demolition Man | RoboCop | Total Recall | The 6th Day | Starship Troopers
https://www.allmovie.com/movie/the-lords-of-salem-v526401, The Lords of Salem, Horror, Supernatural Horror, Apr 19 2013, 10, USA, R, 5,  Drug Content Gore Graphic Violence Nudity Profanity Sexual Situations, Rob Zombie, Alliance Automatik IM Global, Anchor Bay Films, Slow Burn, Curses and Spells | Devil Worship | Witches, coven curse paranormal radio-personality radio-show record [phonographic] small-town supernatural supernatural-forces witch, , A Salem MA radio DJ receives a mysterious record that unleashes a diabolical force of evil in this slow-burn shocker written and directed by Rob Zombie and produced by Paranormal Activity's Oren Peli. Back in 1696 Reverend Jonathan Hawthorne (Andrew Prine) condemned a coven of witches led by Margaret Morgan (Meg Foster) to death burning them without remorse in the woods surrounding Salem. Just over 300 years later the small town has become a beacon for anyone interested in the supernatural. Heidi Hawthorne (Sheri Moon Zombie) Herman "Whitey" Salvador (Jeffrey Daniel Phillips) and Herman Jackson (Ken Foree) are the hosts of a popular Salem radio show with a playful occult slant. One day after interviewing noted author Francis Matthias (Bruce Davison) on the air Heidi receives a package containing a record from a band named the Lords. The following day when Heidi plays the record on the airwaves a strange spell falls over the locals. Later as the Lords announce they will be performing a concert in town and the typically carefree Heidi grows increasingly withdrawn Matthias senses that the sins of the past may be returning to haunt Salem. And he couldn't be more right -- something wicked has returned to this cursed town and with each day that passes Heidi slips ever deeper into its sinister grasp. Patricia Quinn Dee Wallace Michael Berryman and Sid Haig co-star., , Evil Dead | The Possession | Grave Encounters 2 | Sinister | The Host | The Haunting in Connecticut 2: Ghosts of Georgia
https://www.allmovie.com/movie/the-abcs-of-death-v539966, The ABCs of Death, Horror, Black Comedy Sadistic Horror Supernatural Horror, Mar 8 2013, 12, USA, NR, 5,  Gore Nudity Sexual Situations, Kaare Andrews / Banjong Pisanthanakun / Simon Barrett / Angela Bettis / Adrían García Bogliano / Hélène Cattet / Jason Eisener / Ernesto Diaz Espinoza / Bruno Forzani / Xavier Gens / Jorge Michel Grau / Lee Hardcastle / Noboru Iguchi / Thomas Malling / Anders Morgenthaler / Yoshihiro Nishimura / Simon Rumley / Marcel Sarmiento / Jon Schnepp / Srdjan Spasojevic / Timo Tjahjanto / Andrew Traucki / Nacho Vigalondo / Jake West / Ti West / Ben Wheatley / Adam Wingard / Yudai Yamaguchi, Drafthouse Films Timpson Films, Magnet Releasing, Blood and Gore, , monster murder Samurai vampire alphabet death, , Twenty-six horror directors collaborate on an anthology film where each filmmaker directs a segment focusing on a death based on a letter in the alphabet. Among the directors involved are A Serbian Film's Srdjan Spasojevic The House of the Devil's Ti West and Black Death's Christopher Smith. Drafthouse Films and Timpson Films produce., , The Theatre Bizarre | Creepshow | The Dark Dealer | Chilling Visions: 5 Senses of Fear | Witching and Bitching | Opera
https://www.allmovie.com/movie/trouble-with-the-curve-v550124, Trouble With the Curve, Drama, Road Movie Sports Drama, Sep 21 2012, 11, USA, PG13, 5,  Adult Situations Profanity Sexual Situations Smoking, Robert Lorenz, Malpaso Productions, Warner Bros., Slow Burn, Baseball Players | Fathers and Daughters | Unlikely Friendships, disability parent/child-relationship road-trip baseball blindness [physical], High Production Values, An aging baseball scout (Clint Eastwood) with failing sight hits the road with his estranged daughter (Amy Adams) to pursue a promising young ballplayer and they learn just how much they have in common as they make their way from Georgia to North Carolina in this sports drama produced and directed by frequent Eastwood collaborator Robert Lorenz. For decades Gus Lobel (Eastwood) has been one of the best scouts in Major League Baseball. But these days his eyes just aren't what they used to be and as a phenomenal young batter enters the draft the owners of the Atlanta Braves cast a shadow of doubt over Gus' judgment. Meanwhile his daughter Mickey ( Adams) is an aspiring partner at a major Atlanta law firm. In the wake of his wife's death Gus sent Mickey away and their relationship has been strained ever since. But she knows a thing or two about baseball and recognizing that her father's job is in jeopardy she decides to help him -- even at the risk of derailing her own career. Now throwing caution to the wind (and ignoring her gruff father's objections) Mickey joins Gus for a scouting trip that could keep him in the game until he's ready to retire as well as repair a father/daughter relationship that once seemed all but lost. Justin Timberlake John Goodman Robert Patrick and Matthew Lillard co-star., , Gran Torino | Million Dollar Baby | Nobody's Fool | Jerry Maguire | Hope Springs | At Any Price
