https://www.allmovie.com/movie/valerian-and-the-city-of-a-thousand-planets-v641342, Valerian and the City of a Thousand Planets, Action Science Fiction, Sci-Fi Adventure Space Adventure, Jul 21 2017, 137, France, PG13, 6,  Profanity Sci-Fi Violence, Luc Besson, Belga Films Fundamental Films RIver Road Entertainment, EuropaCorp/STXfilms, A World of Its Own, Benign Aliens | Fantasy Lands | Hotshots | Protecting the Innocent, against-the-system behind-enemy-lines cover-up man-vs-aliens space-disaster space-station, High Artistic Quality High Budget High Production Values, Space adventurers Valerian (Dane DeHaan) and Laureline (Cara Delevingne) set off on a mission to stop sinister forces from destroying Alpha an intergalactic metropolis where thousands of alien species live together in harmony. Written and directed by Luc Besson Valerian and the City of a Thousand Planets is based on a series of French comics by Pierre Christin and Jean-Claude Mézières. Clive Owen Rihanna Elizabeth Debicki Ethan Hawke and Rihanna co-star., Dane DeHaan | Cara Delevingne | Clive Owen | Rihanna | Ethan Hawke | Herbie Hancock | Kris Wu | Rutger Hauer | Sam Spruell | Alain Chabat | Peter Hudson | Xavier Giannoli | Louis Leterrier | Eric Rochant | Olivier Megaton | Gérard Krawczyk | Stéphane Mir | Aymeline Valade | Elizabeth Debicki | Barbara Scaff | Ola Rapace | Stefan Konarske | Mahamadou Coulibaly | Gavin Drea | John Goodman | Peter Eberst | Akim Chir | Aurelien Gaya | Sam Douglas | Tonio Descanvelle | Mathieu Kassovitz | Doug Rand | Robbie Rist | Claire Tran, The Fifth Element | Dune | Star Wars: The Force Awakens | Rogue One: A Star Wars Story | The Martian | Gravity
https://www.allmovie.com/movie/gifted-v642534, Gifted, Drama, , Apr 7 2017, 101, USA, PG13, 6,  Adult Situations Profanity, Marc Webb, FilmNation Entertainment Grade A Entertainment, Fox Searchlight Pictures, A Good Cry | Only Human, , , , A bachelor named Frank (Chris Evans) tries his best to raise his seven-year-old niece Mary (McKenna Grace) in rural Florida. But when it's revealed that Mary is a budding math prodigy Frank gets into a custody battle with his mother (Lindsay Duncan) over what's best for her future. Octavia Spencer and Jenny Slate co-star in this drama directed by Marc Webb., Chris Evans | Octavia Spencer | Lindsay Duncan | McKenna Grace | Jenny Slate | John M. Jackson | Glenn Plummer | John Finn | Elizabeth Marvel | Candace B. Harris | Jon Sklaroff | Julie Ann Emery | Keir O'Donnell | Maia Moss-Fife | Joe Chrest | Danielle Deadwyler | Jack Landry | Desmond Phillips, 
https://www.allmovie.com/movie/flatliners-v663507, Flatliners, Horror Science Fiction, Sci-Fi Horror Supernatural Horror, Sep 29 2017, 108, USA, PG13, 6,  Adult Situations Drug Content Profanity Sexual Situations Violence, Niels Arden Oplev, Cross Creek Pictures Furthur Films Laurence Mark Productions, Columbia Pictures, Head Trips | Nail-biters | Other Dimensions, Metamorphosis | Obsessive Quests | On the Run | Work Ethics, guilt life-or-death medical-ethics medical-research near-death-experience side-effects, , Eager to find out what the afterlife is like five adventurous medical students seek out near-death experiences by stopping their hearts for a brief period of time. However their haunting visions of the great beyond eventually turn nightmarish and take over their waking lives. Ellen Page Diego Luna Nina Dobrev James Norton and Kiersey Clemons star in this remake of the 1990 sci-fi thriller of the same name. Directed by Niels Arden Oplev., Ellen Page | Diego Luna | Nina Dobrev | James Norton | Kiersey Clemons | Kiefer Sutherland | Beau Mirchoff | Steve Byers | Tyler Hynes | Jenny Raven | Charlotte McKinney | Wendy Raquel Robinson | Emily Piggford | Taylor Trowbridge | Stefano Di Matteo | Jimi Shlag | Jessica Rose, Inception | Shutter Island | Déjà Vu | Flatliners | Gravity | Invasion of the Body Snatchers
https://www.allmovie.com/movie/diary-of-a-wimpy-kid-the-long-haul-v666336, Diary of a Wimpy Kid: The Long Haul, Children's/Family Comedy, Family-Oriented Adventure Family-Oriented Comedy Road Movie, May 19 2017, 91, USA, PG, 6,  Adult Humor, David Bowers, Color Force, 20th Century Fox Twentieth Century Fox Film Corporation, Just for Fun, Down on Their Luck | Dysfunctional Families | Family Vacations | Parenthood, family-embarrassment family-reunion redemption road-trip, , A young boy named Greg (Jason Ian Drucker) is forced to go on a family road trip to his great-grandmother's birthday party but he and his brother (Charlie Wright) sneak off to a video-game convention without their parents' knowledge. Alicia Silverstone and Tom Everett Scott co-star in this comedy based on the popular series of kids' books., Alicia Silverstone | Tom Everett Scott | Chris Coppola | Josh Hoover | Courtney Lauren Cummings | Emma Wetzel | Jacinte Blankenship | Carlos Guerrero | Kurt Yue | James Gill, RV | A Goofy Movie | Diary of a Wimpy Kid: Rodrick Rules | Diary of a Wimpy Kid | National Lampoon's Vacation | National Lampoon's European Vacation
https://www.allmovie.com/movie/all-the-money-in-the-world-v682303, All the Money in the World, Crime Drama Mystery Thriller, Biopic [feature] Crime Drama Crime Thriller, Dec 25 2017, 133, USA, R, 6,  Drug Content Profanity Violence, Ridley Scott, Imperative Entertainment Scott Free Productions, TriStar Pictures, Nail-biters, Finding a Way Back Home | Hostage Situations | Kidnapping, crime hostage kidnapping Mafia money negotiation, , This crime thriller dramatizes the real-life 1973 kidnapping of 16-year-old John Paul Getty III (Charlie Plummer) the grandson of billionaire oil tycoon J. Paul Getty (Christopher Plummer). John's mother Gail (Michelle Williams) begs J. Paul Getty to pay the kidnappers' ransom; when he refuses she decides to rescue her son with the help of Getty's business associate an ex-CIA agent named Fletcher Chase (Mark Wahlberg). Directed by Ridley Scott All the Money in the World originally starred Kevin Spacey as J. Paul Getty. When Spacey was accused of sexual misconduct Scott reshot his scenes with Christopher Plummer in just nine days in order to meet the movie's planned release date. Inspired by historical events. Certain scenes characters and dialogue have been fictionalized for dramatic purposes., Michelle Williams | Christopher Plummer | Mark Wahlberg | Romain Duris | Charlie Plummer | Timothy Hutton | Andrew Buchan | Olivia Grant | Marco Leonardi | Nicolas Vaporidis | Guglielmo Favilla | Francesca Inaudi | Stacy Martin | Clive Wood | Cherise Silvestri | Roy McCrerey | Ghassan Massoud | Giuseppe Gandini | Giulio Base | Olivia Magnani | Giampiero Judica | Rainer Sellien, The Disappearance of Alice Creed | High and Low | Man on Fire | Along Came a Spider | Rebecca | You Were Never Really Here
https://www.allmovie.com/movie/before-we-vanish-v684668, Before We Vanish, Drama Science Fiction, Alien Film Marriage Drama Odd Couple Film, Feb 2 2018, 129, Japan, R, 6, , Kiyoshi Kurosawa, Django Film, Super LTD, A World of Its Own, Crumbling Marriages | Evil Aliens | Foibles of Marriage | Unlikely Friendships, alien [not human] invasion man-vs-aliens, High Production Values, Young artist Narumi (Masami Nagasawa) notices her estranged husband Shinji (Ryuhei Matsuda) behaving strangely after going for a long walk: He has no memory and has lost all of his social skills. Using this as an opportunity to restart their relationship Narumi dismisses it as an odd quirk. Meanwhile a shocking murder in a quiet suburb piques the interest of reporter Sakurai (Hiroki Hasegawa). After discovering that the teen daughter of the victims has disappeared he digs deeper into a conspiracy that concerns the fate of humanity. Directed by Kiyoshi Kurosawa., Masami Nagasawa | Ryuhei Matsuda | Hiroki Hasegawa, Mission Pays Basque | Loving Pablo | Journey to the Shore | A Man of Integrity | Earth vs. the Flying Saucers | Phoenix Forgotten
https://www.allmovie.com/movie/american-folk-v686302, American Folk, Drama Musical, Musical Drama Musical Romance Road Movie, , 99, USA, PG, 6,  Adult Language Adult Situations, David Heinz, Good Deed Entertainment, Good Deed Entertainment, Memory Lane, Bohemian Life | Journey of Self-Discovery | Musician's Life, folk-music musician road-trip romance September 11th stranger, Low Budget, After their flight is canceled by the 9/11 attacks strangers Elliott (Joe Purdy) and Joni (Amber Rubarth) find themselves on a road trip together from L.A. to New York in a rusty 1972 Chevy van. Joni rekindles Elliott’s passion for old folk songs during the journey allowing the duo to tap into the therapeutic and uplifting power of the American folk tradition. They inspire and heal the people they meet along the way who are all reeling from the news of the national tragedy. American Folk was directed by David Heinz and features two veteran indie singer-songwriters in its leading roles., Joe Purdy | Krisha Fairchild | Bruce Beatty | Elizabeth Dennehy | Brad Barnes | Maryann Strossner | Shelly West | Lawrence Mandley, Once | Alice's Restaurant | Bob Roberts | An American in Paris | West Side Story | The Greatest Showman
https://www.allmovie.com/movie/pope-francis-a-man-of-his-word-v686551, Pope Francis - A Man of His Word, Spirituality & Philosophy, Biography Docudrama, May 18 2018, 96, France Germany Italy Switzerland, PG, 6, , Wim Wenders, Centro Televisivo Vaticano The Palindrome, Focus Features, Only Human, , hope Pope Vatican, High Historical Importance, Pope Francis who became the the 266th pope of the Roman Catholic Church in 2013 communicates his vision for his faith through interviews as well as footage of him giving speeches and living out the values he espouses. Pope Francis directly answers questions about faith from people of all ages and circumstances including children refugees and prison inmates. This documentary also compares Pope Francis with his namesake Saint Francis of Assisi who was concerned with the poor and marginalized and protecting the environment. Written and directed by Wim Wenders Co-produced by the Vatican., John Kerry | Barack Obama | Shimon Peres | Donald Trump | Wim Wenders, Long Strange Trip: The Untold Story of the Grateful Dead | Fruitvale Station | Night Comes On | Being Flynn | Children of Men | White Island
https://www.allmovie.com/movie/jeannette-the-childhood-of-joan-of-arc-v686760, Jeannette: The Childhood of Joan of Arc, Musical War, Musical Drama War Drama, May 4 2018, 105, France, NR, 6, , Bruno Dumont, Arte France Taos Films, Kimstim Films, For Love of Country, Dying Young | Heroic Mission | Journey of Self-Discovery, France heroine war, , A French musical exploring two formative periods of a young girl named Jeanette (Lise Leplat Prudhomme and later Jeanne Voisin) who grows up to become the Catholic saint known as Joan of Arc. As a child in the 1400s Jeanette first hears her heavenly calling to fight for her people who are resisting invasion by the English during the Hundred Years’ War. Directed by Bruno Dumont. Based on Charles Péguy’s play “The Mystery of the Charity of Joan of Arc.” Music composed by French producer IGORRR., , Yankee Doodle Dandy | Dreamgirls | West Side Story | Sergeant York | Show Boat | The Buddy Holly Story
https://www.allmovie.com/movie/on-chesil-beach-v687293, On Chesil Beach, Drama Romance, Romantic Drama, May 18 2018, 110, UK, R, 6,  Nudity Sexual Situations, Dominic Cooke, BBC Films Number 9 Films, Bleecker Street, Only Human, Foibles of Marriage | Romantic Misunderstandings, British-coast regret sexual-abuse sexuality violinist wedding-night couple romance wedding, , In 1962 England conservative demure violinist Florence (Saoirse Ronan) and brash working class graduate student Edward (Billy Howle) fall in love despite their different backgrounds. They get married but things fall apart on their honeymoon at Chesil Beach when the newlyweds are unable to enjoy physical intimacy because of their opposing attitudes about sex. The resulting fight changes the course of their relationship. Directed by Dominic Cooke. Adapted by Ian McEwan from his novel of the same name., Saoirse Ronan | Anne-Marie Duff | Adrian Scarborough | Emily Watson | Samuel West | Rasmus Hardiker, Sylvia | The Notebook | Shakespeare in Love | Confessions of an American Bride | First Kill | For Whom the Bell Tolls
https://www.allmovie.com/movie/alis-wedding-v693022, Ali's Wedding, Comedy Drama Romance, Romantic Comedy, Jun 8 2018, 110, Australia, , 6, , Jeffrey Walker, Matchbox Pictures, Netflix, Only Human, Actor's Life | Arranged Marriages | Class Differences, Lebanese [nationality] Australia love marriage-arranged Muslim, , Ali struggles to live up to the expectations of his Muslim cleric father and their community. He is supposed to become a doctor and go through with an arranged marriage to Yomna (Maha Wilson) a woman at their mosque. When Ali lies about getting top marks in his medical school entrance exam he sets off a chain reaction that could ruin his chances of blazing his own trail and making a future with Dianne (Helana Sawires) the woman he really loves. Directed by Jeffrey Walker. Written by and starring Osamah Sami who won an Australian Academy Award for Best Original Screenplay for the film., Don Hany | Ryan Corr | Robert Rabiah | Rodney Afif | Genevieve Picot | Rohan Nichol, Our Family Wedding | As Good As It Gets | Breaking Away | Other People's Money | Moonrise Kingdom | The Perks of Being a Wallflower
https://www.allmovie.com/movie/the-house-of-tomorrow-v702435, The House of Tomorrow, Comedy Drama, Adventure Comedy Fantasy Adventure Teen Movie, Apr 27 2017, 85, USA, , 6, , Peter Livolsi, Superlative Films, Shout! Factory, Just for Fun, Big Break | Body Image and Self-Esteem | Fantasy Life | High School Life, life-changes high-school proving-oneself rock-band self-confidence teenagers, , Awkward teen Sebastian (Asa Butterfield) lives a sheltered life in a geodesic dome with his Nana (Ellen Burstyn) a devotee to the philosophies of architect Buckminster Fuller. After Nana has a stroke Sebastian befriends a fellow outsider brash punk rocker Jared (Alex Wolff) who is rebelling against his overbearing religious father (Nick Offerman). Together they form a band on a quest to discover who they are outside the control of adults. Maude Apatow and Michaela Watkins co-star. Written and directed by Peter Livolsi. Based on Peter Bognanni’s novel of the same name., Asa Butterfield | Alex Wolff | Nick Offerman | Ellen Burstyn | Maude Apatow | Emmylou Barden | Alec George | Shelley Dowdy | Paul Cram | Ansa Akyea | Michaela Watkins, Ferris Bueller's Day Off | Getting Grace | Night at the Museum | Life of the Party | Big | Harry Potter and the Deathly Hallows Part 1
https://www.allmovie.com/movie/pyewacket-v693532, Pyewacket, Horror Thriller, Gothic Film Psychological Thriller Supernatural Horror, Mar 23 2018, 90, Canada, NR, 6, , Adam MacDonald, JoBro Productions & Film Finance, , Nail-biters, Curses and Spells | Demonic Possession | Generation Gap | Mothers and Daughters, curse daughter log-cabin mother occult woods [place], , After her father's death resentful teen Leah (Nicole Muñoz) is left with her mentally ill mother (Laurie Holden). Forlorn she turns to occult magic but when she foolishly conjures a spirit to kill her mom and then immediately attempts to reverse the spell she ends up summoning a terrifying presence. Written and directed by Adam MacDonald., Nicole Muñoz | Laurie Holden | Chloe Rose | James McGowan | Missy Peregrym | Victoria Sanchez | Neil Whitely, The DUFF | The New Daughter | In Darkness | War Witch | Timbuktu | Expelled
https://www.allmovie.com/movie/constructing-albert-v693657, Constructing Albert, Business Culture & Society, Careers Cooking & Food Workplace Issues, Jul 6 2018, 82, Spain, , 6, , Laura Collado / Jim Loomis, Trueday Films, , Triumph of the Spirit, Cooks and Chefs | Inventors | Ladder to the Top, brother chef cook cooking great-chefs restaurant, , World-renowned Catalan chef Ferran Adrià made his mark on the culinary world as head chef of the restaurant elBulli. But his younger brother Albert also tapped into his impressive creativity when he began working for his brother at age 15 eventually spearheading research and development for elBulli. Now Albert is attempting to step out of his brother's shadow by ambitiously building his own culinary dynasty in Barcelona with a series of innovative restaurants and projects. Co-directed by Laura Collado and Jim Loomis and written by Collado., Ferran Adrià, Jiro Dreams of Sushi | Three Stars | A Matter of Taste: Serving Up Paul Liebrandt | Spinning Plates | Kings of Pastry | Larger Than Life: The Kevyn Aucoin Story
https://www.allmovie.com/movie/breath-v694857, Breath, Drama, Adventure Drama Childhood Drama Inspirational Drama Sports Drama, Jun 1 2018, 115, Australia, , 7, , Simon Baker, Gran Via Productions Screen Australia, FilmRise, Just for Fun, Journey of Self-Discovery | Men's Friendship | Surfing | Unlikely Friendships, adventurer surfing friendship ocean puberty water, , Pikelet (Samson Coulter) and Loonie (Ben Spence) two Australian teenage boys eager to face their fears meet the older and enigmatic Sando (Simon Baker) while surfing who has a sense of braveness and craves the thrill of adventure. Inspired by Sando the boys take chances that will affect their lives forever. Elizabeth Debicki and Richard Roxburgh also star. Adapted from Tim Winton’s novel of the same name this film was directed by Simon Baker., Simon Baker | Elizabeth Debicki | Richard Roxburgh | Rachael Blake | Jacek Koman, The Endless Summer | Endless Summer | Breaking Away | The Reivers | Driving Miss Daisy | I Tonya
https://www.allmovie.com/movie/justice-league-v573210, Justice League, Action, Superhero Film, Nov 17 2017, 120, USA, PG13, 6,  Violence, Zack Snyder, Atlas Entertainment Cruel and Unusual Productions DC Entertainment, Warner Bros., , Heroic Mission, ally crimefighter evil Superhero villain costume, , In the wake of Superman's death Batman (Ben Affleck) and Wonder Woman (Gal Gadot) recruit superpowered individuals to defend humanity from an otherworldly threat called Steppenwolf (Ciarán Hinds). Together with their new allies -- Cyborg (Ray Fisher) Aquaman (Jason Momoa) and the Flash (Ezra Miller) -- they form the superhero team known as the Justice League. Henry Cavill Amy Adams Jeremy Irons Diane Lane Connie Nielsen Amber Heard Joe Morton and J.K. Simmons co-star. Directed by Zack Snyder., Ben Affleck | Henry Cavill | Gal Gadot | Amy Adams | Ezra Miller | Jason Momoa | Ray Fisher | Jeremy Irons | Diane Lane | Connie Nielsen | J.K. Simmons | Robin Wright | Amber Heard | Kiersey Clemons | Billy Crudup | Ciarán Hinds | Jesse Eisenberg | Lisa Loven Kongsli | Samantha Jo | Joe Morton | Eleanor Matsuura | Tina Balthazar | Alexandra Ford | Marc McClure | Jim Sturgeon | Daniel Eghan | Orion Lee | Nadia Townsend | Peter Brooke | Bruce Johnson | Tara Ward | Stewart Alexander, Marvel's The Avengers | Batman v Superman: Dawn of Justice | Wonder Woman | Green Lantern | Aquaman | Superman Returns
https://www.allmovie.com/movie/murder-on-the-orient-express-v592415, Murder on the Orient Express, Drama Mystery, Detective Film, Nov 10 2017, 114, USA, PG13, 6,  Adult Situations Violence, Kenneth Branagh, Kinberg Genre Scott Free Productions The Mark Gordon Company, 20th Century Fox, , Murder Investigations | Star Detectives, detective murder mystery [enigma] train [locomotive] tycoon, , In 1930s Europe legendary detective Hercule Poirot (Kenneth Branagh) probes a murder that occurs aboard the luxury train known as the Orient Express. As the thirteen passengers grow paranoid that the killer will strike again Poirot realizes there's more to the case than meets the eye. Branagh also directed this adaptation of the iconic murder-mystery novel by Agatha Christie. Penélope Cruz Willem Dafoe Judi Dench Johnny Depp Josh Gad Derek Jacobi Leslie Odom Jr. Michelle Pfeiffer and Daisy Ridley co-star., Kenneth Branagh | Willem Dafoe | Judi Dench | Johnny Depp | Josh Gad | Derek Jacobi | Leslie Odom Jr. | Michelle Pfeiffer | Daisy Ridley | Marwan Kenzari | Olivia Colman | Lucy Boynton | Sergei Polunin | Tom Bateman | Elliot Levey | David Annen | Joseph Long | Andy Apollo | Hadley Fraser | Ziad Abaza | Nari Blair-Mangat | Miltos Yerolemou | Gerard Horan | Richard Clifford | Adam Garcia | Crispin Letts | Miranda Raison | Todd Boyce, Crooked House | Murder in the Orient | Murder on the Orient Express | Behind That Curtain | Brick | Chinatown
https://www.allmovie.com/movie/cars-3-v596223, Cars 3, Children's/Family, Children's Fantasy Family-Oriented Comedy, Jun 16 2017, 103, USA, G, 6, , Brian Fee, Pixar, Walt Disney Pictures, Just for Fun, All Washed Up | Car Racing, car race [competition] race-car stock-car, , Famed race car Lightning McQueen (voiced by Owen Wilson) suffers a catastrophic crash while trying to compete with a younger rival named Jackson Storm (Armie Hammer). Afterwards McQueen embraces new technologies as he trains for a return to the racetrack. Cristela Alonzo Chris Cooper Nathan Fillion Kerry Washington and Bonnie Hunt also lend their voices to this animated sequel from Pixar and Disney., Owen Wilson | Cristela Alonzo | Armie Hammer | Nathan Fillion | Chris Cooper | Kerry Washington | Bonnie Hunt | Tony Shalhoub | Lea DeLaria | Margo Martindale | Cheech Marin | Bob Costas | Darrell Waltrip | Isiah Whitlock Jr. | Bob Peterson | Guido Quaroni | Tom Magliozzi | John Ratzenberger | Lewis Hamilton | Lloyd Sherr | Paul Newman | Katherine Helmond | Paul Dooley | Jenifer Lewis | Madeleine McGraw | Michael Wallis | Mike Joy | Jeff Gordon | Richard Petty | Ray Magliozzi, Surf's Up | The Boxtrolls | Mary Poppins | The LEGO Batman Movie | Cars | Beauty and the Beast
https://www.allmovie.com/movie/beauty-and-the-beast-v601458, Beauty and the Beast, Children's/Family Fantasy Musical, Fairy Tales & Legends Romantic Fantasy, Mar 17 2017, 129, USA, PG, 6,  Mild Violence Scary Moments, Bill Condon, Mandeville Films, Walt Disney Pictures, In the Mood for Love, Curses and Spells | Metamorphosis | Opposites Attract | Servants and Employers, beast fairytale spell [magic], , Bill Condon (Dreamgirls) directed this live-action retelling of the Disney animated classic from 1991. As before this fairy tale centers on a young woman named Belle (Emma Watson) who is forced to live in an enchanted castle with a prince who is cursed to look like a hideous Beast (Dan Stevens). In time the pair fall in love as Belle learns to see the good man hiding behind the Beast's monstrous exterior. The film co-stars Luke Evans as Gaston Ewan McGregor as Lumière Emma Thompson as Mrs. Potts Ian McKellen as Cosgworth Kevin Kline as Belle's father and Josh Gad as Gaston's sidekick LeFou., Emma Watson | Dan Stevens | Luke Evans | Josh Gad | Kevin Kline | Ewan McGregor | Stanley Tucci | Emma Thompson | Ian McKellen | Gugu Mbatha-Raw | Audra McDonald | Hattie Morahan | Haydn Gwynne | Gerard Horan | Ray Fearon | Clive Rowe | Rita Davies | Adrian Schiller | Henry Garrett | Michael Jibson | Zoe Rainey | Jolyon Coy | Lynne Wilmot | Norma Atallah | Samuel Brown | Rebecca McKinnis | Ben Fox, Mirror Mirror | Snow White and the Huntsman | Red Riding Hood | Maleficent | The Huntsman: Winter's War | Beauty and the Beast
https://www.allmovie.com/movie/a-cure-for-wellness-v617585, A Cure for Wellness, Thriller, Paranoid Thriller Psychological Thriller, , 146, USA, R, 6,  Brief Nudity Graphic Violence Profanity Rape & Sexual Abuse Sexual Situations, Gore Verbinski, Blind Wink Productions New Regency Productions, 20th Century Fox, Nail-biters | Slow Burn | Spellbinders, Experiments Gone Awry | Mental Breakdown | Mind Games | Trapped or Confined | Wolf in Sheep's Clothing | Wrongly Committed, Alps boss [employer] man sinister spa Swiss [nationality] trapped, , A young executive (Dane DeHaan) must travel to an isolated spa in the Swiss Alps in order to find and bring home the CEO of his company. But when he begins digging into the truth behind the resort's supposed "miracle cures" the staff diagnose him with the same affliction that has left the other guests trapped there. Jason Isaacs and Mia Goth co-star. Directed by Gore Verbinski., Dane DeHaan | Jason Isaacs | Mia Goth | Celia Imrie | Adrian Schiller | Carl Lumbly | Susanne Wuest | Harry Groener | Lisa Banes | Magnus Krepper | Johannes Krisch | Judith Hoersch | Jason Babinsky | Godehard Giese | Matt Lindquist | Jeff Burrell | Johnny Otto | Rebecca Street | Thomas Richter, Shutter Island | Marathon Man | Misery | One Flew Over the Cuckoo's Nest | Anatomy | The Stanford Prison Experiment
https://www.allmovie.com/movie/xx-v653123, XX, Horror, Supernatural Horror, Feb 17 2017, 81, Canada USA, R, 6,  Adult Language Drug Content Profanity Violence, Roxanne Benjamin / Annie Clark / Karyn Kusama / Jovanka Vuckovic, XYZ Films, Magnet Releasing, Blood and Gore | Spellbinders, Curses and Spells | Evil Children, , , This horror anthology contains four short films by female directors Karyn Kusama Annie Clark (aka the musician St. Vincent) Roxanne Benjamin and Jovanka Vuckovic. The stories include: "The Birthday Party" about a harried mom (Melanie Lynskey) who has to keep the fun going at her son's birthday even after she finds her husband dead; "Her Only Living Son" about a mother (Christina Kirk) whose suspicions about her teenage son (Kyle Allen) prove terrifyingly correct; "The Box" an adaptation of a story by Jack Ketchum about a young boy's self-starvation after a chance encounter on the subway; and "The Fall" about college stoners who must survive a wilderness adventure. Stop-motion animations by Sofía Carrillo provide interstitials between the chapters., Natalie Brown | Melanie Lynskey | Breeda Wool | Christina Kirk | Sheila Vand | Lindsay Burdge | Jonathan Watton | Peter DaCunha | Peyton Kennedy | Casey Adams | Angela Trimbur | Mike Doyle | Brenda Wehle | Morgan Peter Brown | Lisa Renee Pitts | Ruben Pla, Twice Told Tales | Near Dark | A Girl Walks Home Alone at Night | Carrie | Freddy's Dead: The Final Nightmare | The Slumber Party Massacre
https://www.allmovie.com/movie/american-assassin-v655291, American Assassin, Action, Action Thriller Glamorized Spy Film, Sep 15 2017, 112, USA, R, 6,  Brief Nudity Profanity Violence, Michael Cuesta, Di Bonaventura Pictures Nick Wechsler Productions, CBS Films Lionsgate, Adrenaline Rush, Lone Wolves | Out For Revenge | Terrorism | Traitorous Spies/Double Agents, anger CIA (Central-Intelligence-Agency) nuclear-threat revenge spy traitor, High Production Values, A young CIA recruit named Mitch Rapp (Dylan O'Brien) trains to become a black-ops counterterrorism agent under the tutelage of Stan Hurley (Michael Keaton) a fearsome warrior and legend within the agency. While Hurley advises never to make the mission personal Rapp remains haunted by the death of his fiancée in a terrorist attack. Eventually the two men must work together to stop a rogue operative from sowing chaos in the Middle East. Directed by Michael Cuesta American Assassin is based on the novel of the same name by Vince Flynn., Michael Keaton | Dylan O'Brien | Sanaa Lathan | Taylor Kitsch | Scott Adkins | Sydney White | David Suchet | Navid Negahban | Shahid Ahmed | Buster Reeves | Simon Connolly | Yousef Sweid | J.F. Davis | Michael Wildman | Joseph Long | Mohammad Bakri | Nej Adamson | Khalid Laith | Tolga Safer | Alaa Safi | Bruno Bilotta | Vladimir Friedman | Bentley Kalu | Ronan Summers | Andrew Pleavin | Matt Rippy, Jason Bourne | Quantum of Solace | The Bourne Identity | Jack Reacher | Run All Night | The French Connection
https://www.allmovie.com/movie/coco-v563671, Coco, Children's/Family Comedy, Family-Oriented Comedy, Nov 22 2017, 105, USA, PG, 6, , Lee Unkrich, Pixar, Walt Disney Pictures, , , holiday Mexican [nationality], , A 12-year-old boy named Miguel (voice of Anthony Gonzalez) dreams of becoming a famous guitar player despite the misgivings of his close-knit family. When his ambitions cause him to run afoul of a terrible curse he must journey into the Land of the Dead in order to seek forgiveness from his deceased ancestors. Gael Garcia Bernal Benjamin Bratt Alanna Ubach Alfonso Arau Herbert Siguenza Gabriel Iglesias Natalia Cordova-Buckley and Edward James Olmos also lend their voices to this animated adventure which was directed by Lee Unkrich and co-directed by Adrian Molina., Benjamin Bratt | Alanna Ubach | Renee Victor | Jaime Camil | Gabriel Iglesias | Ana Ofelia Murguia | Edward James Olmos | Alfonso Arau | Herbert Siguenza | Lombardo Boyar | Selene Luna | Sofia Espinosa | Dyana Ortelli | Cheech Marin | John Ratzenberger, The Book of Life | La Leyenda de la Nahuala | Cars | Wreck-It Ralph | Madagascar 3: Europe's Most Wanted | Hotel Transylvania
https://www.allmovie.com/movie/ghost-stories-v671242, Ghost Stories, Drama Horror, Psychological Thriller, Apr 20 2018, 98, UK, NR, 7, , Jeremy Dyson / Andy Nyman, Altitude Film Entertainment Warp Films, IFC Midnight, Head Trips, Mysterious Strangers, investigation mystery [enigma] supernatural, , Professor and TV show host Phillip Goodman (Andy Nyman) who has made a career of debunking the supernatural receives a mysterious envelope containing three seemingly unconnected cases. As he investigates by interviewing the victims (Martin Freeman Paul Whitehouse and Alex Lawther) their haunting experiences shake Goodman’s beliefs and reveal his own personal demons. Based on the play of the same name. Directed by Jeremy Dyson and Andy Nyman., Andy Nyman | Martin Freeman | Paul Whitehouse | Alex Lawther | Samuel Bottomley | Daniel Hill | Nicholas Burns | Louise Atkins | Maggie McCarthy | Leslie Harcourt, The Uninvited | The Conversation | The Sixth Sense | Psycho | The Item | Take Shelter
https://www.allmovie.com/movie/this-is-everything-gigi-gorgeous-v673644, This Is Everything: Gigi Gorgeous, Culture & Society, Biography Gender Issues Sexuality Social Issues, Feb 3 2017, 91, USA, , 6,  Questionable for Children, Barbara Kopple, Cabin Creek Films, , , Non-Traditional Families | Questioning Gender Roles, , , Master documentarian Barbara Kopple (Harlan County USA) turns her lens on YouTube personality Gigi Gorgeous whose gradual transformation from high-energy preteen boy to makeup instructor to transgender model and activist was documented online for millions of followers. Interviews with her family and home-video footage round out the story of her decision to pursue gender reassignment after her mother's cancer diagnosis and how an incident in Dubai cemented her commitment to trans rights., , Riding Giants | Metropolitan | Hell and Back Again | The War Tapes | The 11th Hour | Becoming Chaz
